customer_id,customer_name,region_code,revenue
CUST-00234,Neha Purohit,NORTH,10171.84
CUST-00234,Neha Purohit,SOUTH,2530.05
CUST-00234,Neha Purohit,WEST,18664.36
CUST-00235,Amruta Viswanathan,CENTRAL,15884.8
CUST-00236,Neelima Bhardwaj,CENTRAL,26016.34
CUST-00237,Dalaja Parsa,CENTRAL,27571.57
CUST-00238,Avni Suresh,NORTH,0.0
CUST-00238,Avni Suresh,WEST,7491.55
CUST-00239,Mason Ramakrishnan,SOUTH,45322.09
CUST-00239,Mason Ramakrishnan,WEST,7839.32
CUST-00240,Urvashi Anand,CENTRAL,6081.4
CUST-00240,Urvashi Anand,NCR,3092.61
CUST-00240,Urvashi Anand,WEST,5157.85
CUST-00242,Geetika Keer,CENTRAL,1595.66
CUST-00242,Geetika Keer,EAST,21127.96
CUST-00242,Geetika Keer,NCR,17264.9
CUST-00243,Vasudha Rai,CENTRAL,12296.49
CUST-00243,Vasudha Rai,EAST,2571.09
CUST-00243,Vasudha Rai,NCR,1934.84
CUST-00243,Vasudha Rai,SOUTH,0.0
CUST-00244,Ridhi Mistry,EAST,17385.24
CUST-00244,Ridhi Mistry,NORTH,6708.32
CUST-00244,Ridhi Mistry,SOUTH,16356.86
CUST-00245,Rohan Krishnamurthy,EAST,11667.64
CUST-00245,Rohan Krishnamurthy,NORTH,14758.99
CUST-00245,Rohan Krishnamurthy,WEST,1068.47
CUST-00246,Kiaan Sharaf,CENTRAL,5621.18
CUST-00247,Ayaan Dave,EAST,3563.46
CUST-00247,Ayaan Dave,NCR,8376.6
CUST-00247,Ayaan Dave,SOUTH,16778.38
CUST-00247,Ayaan Dave,WEST,8081.44
CUST-00248,Sai Dube,EAST,4086.23
CUST-00248,Sai Dube,NCR,13366.36
CUST-00249,Zashil Desai,NCR,6498.57
CUST-00249,Zashil Desai,NORTH,17982.86
CUST-00249,Zashil Desai,WEST,1253.99
CUST-00250,Upma Raj,NCR,13575.13
CUST-00252,Pratyush Sandhu,EAST,5673.58
CUST-00252,Pratyush Sandhu,NCR,0.0
CUST-00252,Pratyush Sandhu,SOUTH,16399.8
CUST-00252,Pratyush Sandhu,WEST,0.0
CUST-00253,Harini Dhar,EAST,23775.65
CUST-00254,Fitan Khanna,CENTRAL,4475.03
CUST-00254,Fitan Khanna,NCR,5674.4
CUST-00254,Fitan Khanna,WEST,17590.4
CUST-00255,Rushil Nagi,CENTRAL,6476.32
CUST-00255,Rushil Nagi,EAST,20165.46
CUST-00255,Rushil Nagi,SOUTH,18873.0
CUST-00256,Vinaya Sharma,CENTRAL,1464.34
CUST-00256,Vinaya Sharma,SOUTH,8092.55
CUST-00256,Vinaya Sharma,WEST,6912.39
CUST-00257,Ayushman Nigam,CENTRAL,11763.16
CUST-00257,Ayushman Nigam,EAST,10476.3
CUST-00258,Tanay Bansal,CENTRAL,14596.45
CUST-00258,Tanay Bansal,NORTH,18802.62
CUST-00258,Tanay Bansal,SOUTH,470.02
CUST-00259,Oeshi Wali,EAST,28042.94
CUST-00260,Jhalak Hans,NORTH,27393.99
CUST-00261,Yatin Dhaliwal,EAST,23668.91
CUST-00261,Yatin Dhaliwal,NORTH,96785.58
CUST-00261,Yatin Dhaliwal,SOUTH,4606.71
CUST-00262,Chameli Chahal,CENTRAL,0.0
CUST-00262,Chameli Chahal,EAST,9531.15
CUST-00263,Harish Seshadri,NO_ORDERS,0.0
CUST-00264,Fiyaz Srivastava,NORTH,33893.86
CUST-00264,Fiyaz Srivastava,SOUTH,11758.76
CUST-00264,Fiyaz Srivastava,WEST,15176.78
CUST-00265,Om Amble,NORTH,7017.88
CUST-00266,Ekavir Bassi,CENTRAL,6587.15
CUST-00267,Yochana Ahluwalia,CENTRAL,37010.94
CUST-00267,Yochana Ahluwalia,NCR,8535.44
CUST-00267,Yochana Ahluwalia,NORTH,8318.0
CUST-00267,Yochana Ahluwalia,SOUTH,3923.87
CUST-00268,Krishna Patla,CENTRAL,7295.29
CUST-00269,Ikshita Sharma,CENTRAL,16577.04
CUST-00269,Ikshita Sharma,WEST,13768.8
CUST-00270,Brinda Lad,NCR,17332.4
CUST-00270,Brinda Lad,WEST,16910.31
CUST-00271,Kashish Mittal,CENTRAL,5956.92
CUST-00271,Kashish Mittal,WEST,9220.86
CUST-00272,Mitali Srinivasan,CENTRAL,3028.58
CUST-00272,Mitali Srinivasan,EAST,21663.89
CUST-00272,Mitali Srinivasan,WEST,33956.69
CUST-00273,Yamini Handa,NCR,85.83
CUST-00274,Anirudh Warrior,NCR,7408.41
CUST-00274,Anirudh Warrior,NORTH,0.0
CUST-00275,Laksh Suresh,NORTH,11215.97
CUST-00275,Laksh Suresh,SOUTH,10383.67
CUST-00276,Vasana Nayak,SOUTH,27584.28
CUST-00277,Dhruv Bose,NORTH,21239.03
CUST-00277,Dhruv Bose,WEST,19046.76
CUST-00278,Ekaja Chaudhary,NCR,6680.31
CUST-00278,Ekaja Chaudhary,NORTH,50215.16
CUST-00279,Om Handa,NORTH,15687.4
CUST-00279,Om Handa,SOUTH,24368.66
CUST-00279,Om Handa,WEST,18715.93
CUST-00280,Varenya Sabharwal,CENTRAL,25610.9
CUST-00280,Varenya Sabharwal,EAST,29747.79
CUST-00280,Varenya Sabharwal,SOUTH,18306.63
CUST-00280,Varenya Sabharwal,WEST,26635.09
CUST-00281,Manthan Rama,NO_ORDERS,0.0
CUST-00282,Yatin Chandra,NCR,14204.34
CUST-00282,Yatin Chandra,SOUTH,11582.06
CUST-00282,Yatin Chandra,WEST,8953.52
CUST-00283,Vedant Bahri,CENTRAL,2237.98
CUST-00283,Vedant Bahri,NCR,3818.46
CUST-00284,Ekaraj Sibal,CENTRAL,29129.35
CUST-00285,Bishakha Bal,CENTRAL,12163.21
CUST-00286,Waida Apte,CENTRAL,8810.56
CUST-00286,Waida Apte,NORTH,3910.62
CUST-00287,Henry Ramaswamy,NCR,5532.32
CUST-00288,Kevin Ratti,EAST,6991.68
CUST-00289,Aadhya Sridhar,CENTRAL,19279.66
CUST-00289,Aadhya Sridhar,EAST,8193.32
CUST-00289,Aadhya Sridhar,NORTH,4653.12
CUST-00289,Aadhya Sridhar,SOUTH,17726.8
CUST-00290,Hardik Suresh,EAST,2167.32
CUST-00290,Hardik Suresh,NORTH,493.85
CUST-00290,Hardik Suresh,SOUTH,9371.5
CUST-00291,Gautami Sodhi,EAST,18165.97
CUST-00291,Gautami Sodhi,WEST,8220.16
CUST-00292,Gunbir Mukhopadhyay,EAST,6067.61
CUST-00292,Gunbir Mukhopadhyay,NORTH,6026.17
CUST-00292,Gunbir Mukhopadhyay,SOUTH,1370.12
CUST-00292,Gunbir Mukhopadhyay,WEST,6000.97
CUST-00293,Liam Chander,EAST,26894.43
CUST-00293,Liam Chander,NORTH,14107.59
CUST-00293,Liam Chander,SOUTH,18393.84
CUST-00293,Liam Chander,WEST,56695.85
CUST-00294,Madhavi Narayanan,EAST,4294.26
CUST-00295,Arin Varty,NCR,19324.39
CUST-00296,Warinder Shroff,CENTRAL,9501.08
CUST-00296,Warinder Shroff,EAST,12741.77
CUST-00296,Warinder Shroff,NORTH,5313.95
CUST-00296,Warinder Shroff,WEST,800.12
CUST-00297,Guneet Som,CENTRAL,3165.19
CUST-00297,Guneet Som,NCR,9824.73
CUST-00297,Guneet Som,NORTH,6578.31
CUST-00297,Guneet Som,SOUTH,0.0
CUST-00298,Baljiwan Chaudhuri,CENTRAL,11292.55
CUST-00298,Baljiwan Chaudhuri,SOUTH,29770.79
CUST-00299,Warinder Suresh,CENTRAL,3189.69
CUST-00299,Warinder Suresh,NCR,11259.34
CUST-00299,Warinder Suresh,WEST,31960.17
CUST-00300,Aryan Vohra,EAST,13449.62
CUST-00300,Aryan Vohra,NORTH,20051.41
CUST-00300,Aryan Vohra,SOUTH,19814.32
CUST-00302,Faqid Bassi,CENTRAL,20493.81
CUST-00302,Faqid Bassi,SOUTH,0.0
CUST-00303,Dev Ganguly,CENTRAL,9060.73
CUST-00303,Dev Ganguly,EAST,1272.54
CUST-00303,Dev Ganguly,WEST,17748.22
CUST-00304,Tripti Kaur,CENTRAL,0.0
CUST-00305,Netra Karan,NCR,0.0
CUST-00305,Netra Karan,SOUTH,3289.31
CUST-00306,Watika Sodhi,EAST,28873.7
CUST-00306,Watika Sodhi,WEST,5736.62
CUST-00307,Megha Balan,CENTRAL,24179.55
CUST-00307,Megha Balan,NCR,10413.05
CUST-00308,Anvi Oza,NO_ORDERS,0.0
CUST-00309,Amol Om,EAST,26081.69
CUST-00309,Amol Om,SOUTH,18767.42
CUST-00309,Amol Om,WEST,19569.72
CUST-00310,Varsha Devan,NORTH,7177.29
CUST-00310,Varsha Devan,SOUTH,3950.96
CUST-00311,Tanmayi Sathe,EAST,0.0
CUST-00312,Vedhika Som,EAST,18130.97
CUST-00312,Vedhika Som,NORTH,3887.38
CUST-00312,Vedhika Som,SOUTH,19187.69
CUST-00313,Ojas Seth,EAST,35429.15
CUST-00313,Ojas Seth,SOUTH,0.0
CUST-00314,Kabir Bahri,NCR,266.9
CUST-00314,Kabir Bahri,SOUTH,6448.69
CUST-00314,Kabir Bahri,WEST,2617.11
CUST-00315,Nathan Bhatnagar,NO_ORDERS,0.0
CUST-00316,Elijah Varghese,NORTH,5584.79
CUST-00317,Saksham Khosla,CENTRAL,5232.06
CUST-00317,Saksham Khosla,NCR,8038.45
CUST-00317,Saksham Khosla,NORTH,2148.13
CUST-00318,Anusha Kalla,NORTH,25174.88
CUST-00318,Anusha Kalla,WEST,0.0
CUST-00319,Krish Thakur,NO_ORDERS,0.0
CUST-00320,Umang Bhardwaj,NORTH,9689.86
CUST-00320,Umang Bhardwaj,SOUTH,14741.91
CUST-00321,Avi Dewan,CENTRAL,13660.01
CUST-00321,Avi Dewan,NORTH,0.0
CUST-00322,Jhalak Pandey,CENTRAL,299.23
CUST-00322,Jhalak Pandey,SOUTH,10468.73
CUST-00322,Jhalak Pandey,WEST,4099.37
CUST-00323,Wazir Lal,EAST,47117.08
CUST-00323,Wazir Lal,NCR,2406.02
CUST-00324,Upasna Ray,SOUTH,10926.74
CUST-00325,Ati Madan,CENTRAL,28274.16
CUST-00325,Ati Madan,NCR,17907.56
CUST-00325,Ati Madan,WEST,2924.02
CUST-00326,Jagat Pandey,EAST,21943.0
CUST-00326,Jagat Pandey,NORTH,26746.13
CUST-00327,Aarini Goda,NO_ORDERS,0.0
CUST-00328,Chakradev Madan,NORTH,27850.28
CUST-00329,Jagat Srinivas,CENTRAL,1865.44
CUST-00329,Jagat Srinivas,NORTH,26344.41
CUST-00329,Jagat Srinivas,WEST,26690.39
CUST-00330,Indrajit Bhatnagar,NCR,3898.17
CUST-00330,Indrajit Bhatnagar,WEST,1550.29
CUST-00331,Gaurang Pal,NCR,5968.05
CUST-00332,Chanakya Kanda,CENTRAL,4962.99
CUST-00332,Chanakya Kanda,EAST,2024.47
CUST-00332,Chanakya Kanda,WEST,4900.84
CUST-00333,Lekha Aggarwal,EAST,6455.46
CUST-00333,Lekha Aggarwal,NCR,7364.51
CUST-00333,Lekha Aggarwal,NORTH,14769.26
CUST-00333,Lekha Aggarwal,SOUTH,10518.5
CUST-00333,Lekha Aggarwal,WEST,20145.25
CUST-00334,Mahika Swaminathan,EAST,9587.16
CUST-00334,Mahika Swaminathan,NCR,393.16
CUST-00334,Mahika Swaminathan,NORTH,22538.15
CUST-00334,Mahika Swaminathan,SOUTH,32886.17
CUST-00335,Gauri Deo,EAST,3902.18
CUST-00335,Gauri Deo,NCR,1820.49
CUST-00336,Ishani Deshmukh,CENTRAL,8536.14
CUST-00336,Ishani Deshmukh,EAST,7603.3
CUST-00336,Ishani Deshmukh,NORTH,2786.53
CUST-00336,Ishani Deshmukh,SOUTH,6669.57
CUST-00337,Aishani Gopal,SOUTH,10929.75
CUST-00338,Charan Sidhu,NCR,11805.49
CUST-00338,Charan Sidhu,NORTH,13044.49
CUST-00338,Charan Sidhu,SOUTH,2625.58
CUST-00339,Luke Raj,CENTRAL,9606.96
CUST-00339,Luke Raj,WEST,12345.78
CUST-00340,Charvi Srinivasan,EAST,5643.34
CUST-00340,Charvi Srinivasan,NCR,9600.43
CUST-00340,Charvi Srinivasan,SOUTH,13405.0
CUST-00340,Charvi Srinivasan,WEST,0.0
CUST-00341,Aashi Gade,NO_ORDERS,0.0
CUST-00342,Lucky Menon,CENTRAL,13547.99
CUST-00342,Lucky Menon,NCR,15801.24
CUST-00342,Lucky Menon,NORTH,5083.21
CUST-00342,Lucky Menon,WEST,28974.5
CUST-00343,Chanakya Chakraborty,CENTRAL,6664.28
CUST-00344,Gaurika Bhatia,CENTRAL,18393.42
CUST-00344,Gaurika Bhatia,NORTH,16076.1
CUST-00344,Gaurika Bhatia,SOUTH,5149.59
CUST-00344,Gaurika Bhatia,WEST,527.0
CUST-00345,Ria Natt,CENTRAL,0.0
CUST-00345,Ria Natt,NORTH,11552.05
CUST-00346,Mohammed Mander,CENTRAL,0.0
CUST-00347,Faras Sampath,NCR,17825.81
CUST-00347,Faras Sampath,SOUTH,22422.18
CUST-00348,Waida Bahri,CENTRAL,14800.9
CUST-00348,Waida Bahri,EAST,11423.79
CUST-00348,Waida Bahri,NCR,5537.61
CUST-00348,Waida Bahri,SOUTH,12283.97
CUST-00348,Waida Bahri,WEST,14191.34
CUST-00349,Upma Amble,EAST,312.75
CUST-00349,Upma Amble,NORTH,24432.14
CUST-00350,Priya Modi,CENTRAL,37889.32
CUST-00350,Priya Modi,EAST,23780.44
CUST-00350,Priya Modi,NORTH,20863.73
CUST-00352,Chanakya Rastogi,EAST,4908.81
CUST-00352,Chanakya Rastogi,NORTH,4057.95
CUST-00352,Chanakya Rastogi,WEST,31002.16
CUST-00353,Wishi Mangal,EAST,38646.88
CUST-00353,Wishi Mangal,NCR,13848.74
CUST-00354,Reyansh Tripathi,CENTRAL,20062.87
CUST-00354,Reyansh Tripathi,EAST,14572.43
CUST-00354,Reyansh Tripathi,NCR,16160.53
CUST-00355,Zayan Chaudry,EAST,1439.36
CUST-00355,Zayan Chaudry,SOUTH,2758.73
CUST-00356,Anvi Ben,NORTH,17100.39
CUST-00357,Advaith Sen,NO_ORDERS,0.0
CUST-00358,Raghav Kumar,EAST,9783.56
CUST-00358,Raghav Kumar,WEST,26760.85
CUST-00359,Januja Samra,EAST,26579.8
CUST-00359,Januja Samra,NORTH,10948.6
CUST-00359,Januja Samra,WEST,17653.57
CUST-00360,Tanvi Bath,CENTRAL,12192.49
CUST-00360,Tanvi Bath,EAST,23428.72
CUST-00362,Lucky Gokhale,EAST,9285.75
CUST-00362,Lucky Gokhale,NORTH,1360.18
CUST-00362,Lucky Gokhale,WEST,17647.33
CUST-00363,Krisha Sridhar,CENTRAL,10047.28
CUST-00363,Krisha Sridhar,EAST,6246.53
CUST-00363,Krisha Sridhar,NORTH,31434.66
CUST-00363,Krisha Sridhar,SOUTH,28695.41
CUST-00364,Urmi Wali,NORTH,14564.76
CUST-00364,Urmi Wali,WEST,13283.47
CUST-00365,Ayush Zacharia,NORTH,16541.74
CUST-00365,Ayush Zacharia,SOUTH,9387.43
CUST-00365,Ayush Zacharia,WEST,4976.05
CUST-00366,Girik Srivastava,EAST,0.0
CUST-00367,Barkha Bora,CENTRAL,10761.64
CUST-00367,Barkha Bora,EAST,686.03
CUST-00367,Barkha Bora,NORTH,6042.28
CUST-00367,Barkha Bora,SOUTH,28779.16
CUST-00367,Barkha Bora,WEST,18902.09
CUST-00368,Yochana Kari,EAST,13513.43
CUST-00368,Yochana Kari,NORTH,14207.61
CUST-00369,Simon Yadav,CENTRAL,9984.93
CUST-00369,Simon Yadav,EAST,38516.17
CUST-00369,Simon Yadav,NCR,16591.62
CUST-00369,Simon Yadav,WEST,16627.56
CUST-00370,Daniel Ravel,CENTRAL,23055.3
CUST-00370,Daniel Ravel,WEST,15770.69
CUST-00371,Rayaan Golla,NORTH,6548.7
CUST-00372,Gautami Boase,NCR,2143.44
CUST-00372,Gautami Boase,SOUTH,15254.63
CUST-00372,Gautami Boase,WEST,9214.56
CUST-00373,Christopher Chad,CENTRAL,8397.32
CUST-00373,Christopher Chad,EAST,1661.57
CUST-00373,Christopher Chad,NCR,1970.86
CUST-00373,Christopher Chad,WEST,20022.71
CUST-00374,Mugdha Gaba,EAST,27778.25
CUST-00374,Mugdha Gaba,NORTH,5769.35
CUST-00375,Sarthak Ravi,EAST,19419.65
CUST-00375,Sarthak Ravi,WEST,6853.72
CUST-00376,Jairaj Goel,CENTRAL,25223.57
CUST-00376,Jairaj Goel,EAST,3295.66
CUST-00377,David Dugal,CENTRAL,521.1
CUST-00377,David Dugal,SOUTH,16668.06
CUST-00378,Fitan Khalsa,WEST,5337.64
CUST-00379,Urvi Kala,NCR,6726.45
CUST-00379,Urvi Kala,NORTH,9118.67
CUST-00379,Urvi Kala,SOUTH,0.0
CUST-00380,Shravya Jaggi,EAST,16876.36
CUST-00380,Shravya Jaggi,SOUTH,9276.59
CUST-00381,Azaan Sehgal,CENTRAL,7651.86
CUST-00381,Azaan Sehgal,EAST,1298.22
CUST-00381,Azaan Sehgal,NCR,0.0
CUST-00381,Azaan Sehgal,NORTH,27898.19
CUST-00382,Gavin Sanghvi,NCR,7423.93
CUST-00382,Gavin Sanghvi,NORTH,12322.09
CUST-00382,Gavin Sanghvi,WEST,4404.46
CUST-00383,Lajita Pandey,SOUTH,11195.52
CUST-00384,Harsh Deo,CENTRAL,30522.17
CUST-00384,Harsh Deo,EAST,20981.54
CUST-00384,Harsh Deo,NCR,10705.28
CUST-00384,Harsh Deo,NORTH,7669.05
CUST-00385,Eesha Kibe,CENTRAL,4554.9
CUST-00385,Eesha Kibe,NORTH,5786.39
CUST-00385,Eesha Kibe,SOUTH,26242.04
CUST-00386,Netra Hayre,CENTRAL,11426.57
CUST-00386,Netra Hayre,EAST,246.83
CUST-00386,Netra Hayre,NCR,13252.14
CUST-00387,Sai Dube,CENTRAL,14043.97
CUST-00387,Sai Dube,WEST,13852.2
CUST-00388,Balendra Sem,EAST,1727.67
CUST-00388,Balendra Sem,NORTH,18153.61
CUST-00388,Balendra Sem,WEST,2090.64
CUST-00389,Qasim Sha,CENTRAL,3775.49
CUST-00389,Qasim Sha,EAST,16616.17
CUST-00389,Qasim Sha,NCR,3297.35
CUST-00390,Parth Pandit,CENTRAL,39155.4
CUST-00390,Parth Pandit,EAST,8066.49
CUST-00390,Parth Pandit,SOUTH,8204.28
CUST-00391,Samarth Om,NORTH,9356.44
CUST-00391,Samarth Om,WEST,12742.66
CUST-00392,Orinder Panchal,CENTRAL,12285.02
CUST-00392,Orinder Panchal,NORTH,686.87
CUST-00392,Orinder Panchal,SOUTH,11162.11
CUST-00393,Vamakshi Gupta,NCR,19029.66
CUST-00393,Vamakshi Gupta,WEST,9233.92
CUST-00394,Nachiket Sankaran,CENTRAL,3228.05
CUST-00394,Nachiket Sankaran,NORTH,12800.0
CUST-00395,Darika Zacharia,EAST,41288.68
CUST-00396,Samarth Johal,CENTRAL,5599.16
CUST-00396,Samarth Johal,NCR,7232.85
CUST-00396,Samarth Johal,WEST,16637.67
CUST-00397,Prisha Mitra,CENTRAL,13397.19
CUST-00397,Prisha Mitra,NCR,8597.17
CUST-00398,Ucchal Kamdar,CENTRAL,3375.86
CUST-00398,Ucchal Kamdar,EAST,7343.6
CUST-00398,Ucchal Kamdar,NORTH,7196.27
CUST-00398,Ucchal Kamdar,WEST,20232.77
CUST-00399,Rachana Pal,EAST,8969.4
CUST-00399,Rachana Pal,NCR,7069.66
CUST-00399,Rachana Pal,NORTH,8988.81
CUST-00400,Faras Parmar,EAST,3642.75
CUST-00400,Faras Parmar,WEST,1804.17
CUST-00402,Lila Basu,NORTH,19538.98
CUST-00403,Leena Shetty,EAST,6993.37
CUST-00403,Leena Shetty,NCR,6761.21
CUST-00403,Leena Shetty,NORTH,8362.52
CUST-00404,Pushti Raghavan,CENTRAL,5344.59
CUST-00404,Pushti Raghavan,NCR,12281.31
CUST-00404,Pushti Raghavan,WEST,10149.82
CUST-00405,Gaurang D’Alia,EAST,20155.07
CUST-00405,Gaurang D’Alia,SOUTH,35438.11
CUST-00405,Gaurang D’Alia,WEST,4490.85
CUST-00406,Gautami Dada,CENTRAL,6983.6
CUST-00407,Kamya Loke,NCR,0.0
CUST-00407,Kamya Loke,SOUTH,10999.33
CUST-00408,Hamsini Joshi,EAST,33950.35
CUST-00408,Hamsini Joshi,NORTH,26908.91
CUST-00408,Hamsini Joshi,WEST,6024.86
CUST-00409,Krishna Dara,NORTH,22524.4
CUST-00409,Krishna Dara,SOUTH,28446.02
CUST-00409,Krishna Dara,WEST,216.96
CUST-00410,Niharika Dutt,EAST,544.57
CUST-00410,Niharika Dutt,NCR,9985.6
CUST-00410,Niharika Dutt,SOUTH,1583.01
CUST-00411,Faras Bhalla,EAST,8195.27
CUST-00411,Faras Bhalla,NCR,4988.6
CUST-00411,Faras Bhalla,NORTH,20769.18
CUST-00411,Faras Bhalla,WEST,337.57
CUST-00412,Vedika Malhotra,NORTH,6368.8
CUST-00412,Vedika Malhotra,WEST,35353.5
CUST-00413,Vasatika Gara,CENTRAL,6760.0
CUST-00413,Vasatika Gara,EAST,24499.41
CUST-00413,Vasatika Gara,NORTH,14065.98
CUST-00414,George Chaudhry,CENTRAL,9332.73
CUST-00414,George Chaudhry,NCR,5996.1
CUST-00414,George Chaudhry,NORTH,25077.3
CUST-00414,George Chaudhry,SOUTH,25171.94
CUST-00415,Triya Krishna,CENTRAL,19930.77
CUST-00415,Triya Krishna,NCR,16694.46
CUST-00416,Nicholas Chana,WEST,6481.71
CUST-00417,Megha Barad,NCR,22201.56
CUST-00417,Megha Barad,WEST,26137.41
CUST-00418,Anay Swamy,NO_ORDERS,0.0
CUST-00419,Abhiram Apte,CENTRAL,2944.62
CUST-00419,Abhiram Apte,EAST,26444.76
CUST-00419,Abhiram Apte,NCR,4208.34
CUST-00419,Abhiram Apte,NORTH,4263.54
CUST-00419,Abhiram Apte,WEST,15300.84
CUST-00420,Vasana Dora,NO_ORDERS,0.0
CUST-00421,Omkaar Khare,CENTRAL,9931.07
CUST-00421,Omkaar Khare,NCR,4163.12
CUST-00421,Omkaar Khare,SOUTH,6340.82
CUST-00422,Omkaar Bhatnagar,CENTRAL,10713.98
CUST-00423,Yagnesh Raghavan,NORTH,13462.87
CUST-00423,Yagnesh Raghavan,SOUTH,9915.94
CUST-00424,Pranav Pandya,CENTRAL,17822.48
CUST-00424,Pranav Pandya,WEST,0.0
CUST-00425,Anamika Uppal,CENTRAL,23732.94
CUST-00425,Anamika Uppal,NCR,4067.97
CUST-00425,Anamika Uppal,SOUTH,1449.82
CUST-00426,Chaitanya Singhal,CENTRAL,37357.93
CUST-00426,Chaitanya Singhal,SOUTH,3604.82
CUST-00427,Lakshit Ramesh,EAST,8468.41
CUST-00427,Lakshit Ramesh,NCR,30095.21
CUST-00427,Lakshit Ramesh,NORTH,28421.22
CUST-00427,Lakshit Ramesh,SOUTH,23594.5
CUST-00428,Harrison Kashyap,NCR,16983.19
CUST-00428,Harrison Kashyap,NORTH,17646.72
CUST-00429,Janya Doctor,CENTRAL,6366.01
CUST-00429,Janya Doctor,SOUTH,8413.91
CUST-00430,Faraj Saraf,EAST,27581.59
CUST-00430,Faraj Saraf,NORTH,15035.64
CUST-00431,Daksh Sarin,CENTRAL,22420.95
CUST-00431,Daksh Sarin,NORTH,10987.16
CUST-00431,Daksh Sarin,SOUTH,4088.31
CUST-00431,Daksh Sarin,WEST,45131.53
CUST-00432,Nimrat Krishna,EAST,4844.6
CUST-00432,Nimrat Krishna,NCR,18240.08
CUST-00432,Nimrat Krishna,SOUTH,10275.62
CUST-00432,Nimrat Krishna,WEST,2814.0
CUST-00433,Balveer Chahal,NCR,5500.78
CUST-00433,Balveer Chahal,WEST,1866.01
CUST-00434,Aditya Sheth,NCR,29558.2
CUST-00434,Aditya Sheth,NORTH,9788.07
CUST-00434,Aditya Sheth,SOUTH,12802.27
CUST-00434,Aditya Sheth,WEST,5964.95
CUST-00435,Finn Dar,CENTRAL,18295.42
CUST-00435,Finn Dar,EAST,0.0
CUST-00435,Finn Dar,SOUTH,3246.28
CUST-00436,Inaya Barad,CENTRAL,21879.54
CUST-00436,Inaya Barad,NORTH,5737.65
CUST-00436,Inaya Barad,SOUTH,21849.0
CUST-00437,Girindra Rao,EAST,13652.12
CUST-00437,Girindra Rao,SOUTH,13083.94
CUST-00437,Girindra Rao,WEST,22337.54
CUST-00438,Isha Tak,NO_ORDERS,0.0
CUST-00439,Pahal Trivedi,CENTRAL,8578.26
CUST-00439,Pahal Trivedi,NCR,23605.18
CUST-00439,Pahal Trivedi,NORTH,869.84
CUST-00439,Pahal Trivedi,WEST,9670.6
CUST-00440,Bahadurjit Salvi,CENTRAL,3687.8
CUST-00440,Bahadurjit Salvi,EAST,16685.38
CUST-00441,Zinal Reddy,NORTH,12654.06
CUST-00441,Zinal Reddy,SOUTH,33866.74
CUST-00441,Zinal Reddy,WEST,11190.38
CUST-00442,Xavier Gulati,NCR,14707.87
CUST-00442,Xavier Gulati,NORTH,1987.73
CUST-00443,Champak Ganesan,CENTRAL,5960.94
CUST-00443,Champak Ganesan,SOUTH,18750.69
CUST-00443,Champak Ganesan,WEST,23441.87
CUST-00444,Jackson Batta,CENTRAL,9077.57
CUST-00444,Jackson Batta,EAST,34439.22
CUST-00445,Oeshi Nori,NCR,23465.06
CUST-00446,Theodore Dara,EAST,1567.71
CUST-00446,Theodore Dara,NCR,1363.48
CUST-00446,Theodore Dara,SOUTH,3829.25
CUST-00447,Pavani Nagy,CENTRAL,24344.45
CUST-00447,Pavani Nagy,EAST,29345.88
CUST-00447,Pavani Nagy,NCR,10872.02
CUST-00448,Yuvraj Sethi,CENTRAL,3841.88
CUST-00448,Yuvraj Sethi,EAST,10525.98
CUST-00449,Bakhshi Khanna,EAST,8170.44
CUST-00449,Bakhshi Khanna,NCR,35763.8
CUST-00450,Advik Singhal,CENTRAL,8782.42
CUST-00450,Advik Singhal,EAST,2798.0
CUST-00450,Advik Singhal,NORTH,32181.7
CUST-00450,Advik Singhal,SOUTH,4827.05
CUST-00452,Sara Vasa,NCR,27551.32
CUST-00452,Sara Vasa,NORTH,13332.24
CUST-00453,Tara Manne,CENTRAL,6119.78
CUST-00454,Ria Shanker,NORTH,23533.69
CUST-00454,Ria Shanker,SOUTH,480.99
CUST-00454,Ria Shanker,WEST,22398.72
CUST-00455,Tanay Lata,NORTH,7302.65
CUST-00455,Tanay Lata,SOUTH,0.0
CUST-00456,Yashica Ramakrishnan,EAST,12967.01
CUST-00457,Watika Kota,CENTRAL,10039.58
CUST-00457,Watika Kota,EAST,0.0
CUST-00457,Watika Kota,NCR,18835.29
CUST-00458,Onveer Banerjee,EAST,7767.1
CUST-00458,Onveer Banerjee,NCR,11444.7
CUST-00458,Onveer Banerjee,NORTH,8485.42
CUST-00459,Damyanti Som,CENTRAL,0.0
CUST-00459,Damyanti Som,EAST,8286.07
CUST-00459,Damyanti Som,NORTH,1469.21
CUST-00459,Damyanti Som,SOUTH,20649.15
CUST-00459,Damyanti Som,WEST,0.0
CUST-00460,Dayita Suri,NO_ORDERS,0.0
CUST-00461,Tanvi Pathak,NCR,0.0
CUST-00461,Tanvi Pathak,SOUTH,11724.97
CUST-00462,Bishakha Gara,EAST,5865.42
CUST-00462,Bishakha Gara,SOUTH,3484.78
CUST-00463,Dominic Rajan,NCR,8760.54
CUST-00463,Dominic Rajan,SOUTH,12108.59
CUST-00464,Viraj Balakrishnan,CENTRAL,12703.32
CUST-00464,Viraj Balakrishnan,SOUTH,8313.06
CUST-00465,Henry Som,CENTRAL,13813.96
CUST-00465,Henry Som,EAST,12716.61
